0,1,2,3,4,5,6,7,8,9,10
56.366088549678075,58.5572472961232,58.8628089004146,57.27079588139346,53.92457869619047,49.03601279781739,42.832566693875535,35.532964797881974,27.336149017531152,18.41397222332603,8.904302309658211
56.480516722772244,58.71610076757333,59.05949891514389,57.49614434275877,54.169961920919135,49.29467785422095,43.0997175776642,35.80536344089721,27.61165255229565,18.69115754866003,9.182197064055973
56.67275086231807,58.99349787166807,59.41127866826856,57.90546096936378,54.6202787541594,49.7726779869084,43.59572177533365,36.31269139706233,28.1257848232545,19.209025571891935,9.701658624530543
56.94266266803309,59.40728770613642,59.954554803963724,58.55127524960746,55.34064208205006,50.544301462427995,44.40124900624292,37.13987341626381,28.966157472031576,20.056724473087208,10.552511966569867
